,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
1181,Rosemary: The Hidden Kennedy Daughter,3.81,24764,2620,1.0,English,320 pages,Hardcover,Published October 6th 2015 by Houghton Mifflin Harcourt,Nonfiction,Kate Clifford Larson
1182,Not My Father's Son,4.03,42168,4838,3.0,English,292 pages,Paperback,Published May 5th 2015 by Dey Street Books (first published October 1st 2014),Nonfiction,Alan Cumming
1183,Means of Ascent,4.23,24642,788,1.0,English,592 pages,Paperback,Published March 6th 1991 by Vintage (first published March 7th 1990),Biography,Robert A. Caro
1184,Chronicles: Volume One,3.97,54578,2074,3.0,English,320 pages,Paperback,Published September 13th 2005 by Simon Schuster (first published November 12th 2004),Music,Bob Dylan
1185,March: Book One,4.34,52325,5637,8.0,English,128 pages,Paperback,Published August 13th 2013 by Top Shelf Productions,Sequential Art,John Lewis
1186,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",4.12,21604,2100,2.0,English,910 pages,Hardcover,Published November 5th 2013 by Simon & Schuster,History,Doris Kearns Goodwin
1187,The Life and Times of the Thunderbolt Kid,3.92,63538,5064,,English,288 pages,Hardcover,Published October 17th 2006 by Broadway Books (first published 2006),Nonfiction,Bill Bryson
1188,Brown Girl Dreaming,4.15,82014,10820,10.0,English,337 pages,Hardcover,Published August 28th 2014 by Nancy Paulsen Books,Poetry,Jacqueline Woodson
1189,"The Last Lion: Winston Spencer Churchill: Alone, 1932-40",4.37,11129,442,,English,800 pages,Paperback,Published September 3rd 1989 by Bantam (first published October 28th 1988),Biography,William Manchester
1190,The Radium Girls: The Dark Story of America's Shining Women,4.15,122534,15616,2.0,English,479 pages,Hardcover,Published May 2nd 2017 by Sourcebooks (first published April 18th 2017),Nonfiction,Kate Moore
1191,"Barracoon: The Story of the Last ""Black Cargo""",4.02,26110,3405,3.0,English,193 pages,Paperback,Published May 8th 2018 by HarperCollins Publishers (first published April 24th 2018),Nonfiction,Zora Neale Hurston
1192,Mein Kampf,3.18,39197,3824,,English,384 pages,Paperback,Published May 11th 1973 by Houghton Mifflin Company (first published July 18th 1925),History,Adolf Hitler
1193,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,3.97,67534,3212,1.0,English,184 pages,Hardcover,Published October 1st 2005 by Walker Books (first published October 19th 1995),History,Dava Sobel
1194,Heavier Than Heaven: A Biography of Kurt Cobain,4.10,29761,1209,,English,381 pages,Hardcover,Published 2001 by Hyperion,Music,Charles R. Cross
1195,The Girl with the Lower Back Tattoo,3.73,118143,9196,2.0,English,323 pages,Hardcover,Published August 16th 2016 by Gallery Books (first published July 25th 2016),Nonfiction,Amy Schumer
1196,The Undoing Project: A Friendship That Changed Our Minds,3.98,55786,4226,1.0,English,368 pages,Paperback,Published October 31st 2017 by W. W. Norton Company (first published December 6th 2016),Nonfiction,Michael Lewis
1197,Jane Austen: A Life,3.88,11292,466,,English,347 pages,Paperback,Published April 27th 1999 by Vintage (first published 1997),Biography,Claire Tomalin
1198,Walt Disney: The Triumph of the American Imagination,4.04,10026,728,1.0,English,851 pages,Hardcover,Published October 31st 2006 by Alfred A. Knopf,Biography,Neal Gabler
1199,Moab Is My Washpot,3.92,23960,1051,,English,369 pages,Kindle Edition,Published July 1st 2018 by Soho Press (first published 1997),Nonfiction,Stephen Fry
1200,Hitch 22: A Memoir,4.01,20904,1426,3.0,English,435 pages,Hardcover,Published 2010 by Twelve,Nonfiction,Christopher Hitchens
1201,Caesar: Life of a Colossus,4.19,10525,547,1.0,English,583 pages,Hardcover,Published September 22nd 2006 by Yale University Press (first published May 11th 2006),History,Adrian Goldsworthy
1202,Zealot: The Life and Times of Jesus of Nazareth,3.85,67215,6006,2.0,English,296 pages,Hardcover,Published July 16th 2013 by Random House (NY),History,Reza Aslan
1203,Malcolm X: A Life of Reinvention,4.17,18995,855,7.0,English,608 pages,Hardcover,Published April 5th 2011 by Viking Adult (first published April 4th 2011),Biography,Manning Marable
1204,Catch Me If You Can: The True Story of a Real Fake,4.04,57110,2878,,English,224 pages,Paperback,Published January 23rd 2003 by Mainstream Publishing (first published 1980),Nonfiction,Frank W. Abagnale
1205,H is for Hawk,3.74,69437,9339,11.0,English,300 pages,Hardcover,Published 2014 by Jonathan Cape,Nonfiction,Helen Macdonald
1206,Autobiography of a Yogi,4.23,59483,2988,,English,448 pages,Paperback,Published May 1st 1994 by Self-Realization Fellowship Publishers (first published 1946),Spirituality,Paramahansa Yogananda
1207,The First American: The Life and Times of Benjamin Franklin,4.09,21689,378,1.0,English,765 pages,Paperback,Published March 12th 2002 by Anchor Books (first published September 19th 2000),Biography,H.W. Brands
1208,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",4.00,629003,37465,8.0,English,447 pages,Hardcover,Published February 11th 2003 by Crown Publishers,Nonfiction,Erik Larson
1209,Neil Patrick Harris: Choose Your Own Autobiography,3.82,34386,3865,1.0,English,291 pages,Hardcover,Published October 14th 2014 by Crown Archetype,Nonfiction,Neil Patrick Harris
1210,Isaac Newton,3.77,8650,461,,English,288 pages,Paperback,Published June 8th 2004 by Vintage (first published May 13th 2003),Biography,James Gleick
1211,Maus II: A Survivor's Tale: And Here My Troubles Began,4.40,139031,4142,6.0,English,144 pages,Paperback,Published September 1992 by Pantheon Books (first published 1991),Sequential Art,Art Spiegelman
1212,Sam Walton: Made In America,4.12,22874,1015,,English,346 pages,Paperback,Published June 1st 1993 by Bantam (first published 1992),Business,Sam Walton
1213,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,3.86,84311,6735,3.0,English,339 pages,Hardcover,Published February 24th 2009 by Doubleday/Random House (NY),Nonfiction,David Grann
1214,Mao: The Unknown Story,3.80,12246,950,,English,864 pages,Paperback,Published November 14th 2006 by Anchor Books (first published September 1st 2002),History,Jung Chang
1215,"The Woman Who Smashed Codes: A True Story of Love, Spies, and the Unlikely Heroine who Outwitted America's Enemies",4.08,19245,2834,,,444 pages,Hardcover,Published September 26th 2017 by Dey Street Books,Nonfiction,Jason Fagone
1216,The Sisters: The Saga of the Mitford Family,3.89,12715,890,,English,611 pages,Paperback,Published May 20th 2003 by W.W. Norton & Company (first published 2001),Biography,Mary S. Lovell
1217,West with the Night,4.14,35872,3616,,English,294 pages,Paperback,Published January 1st 1983 by North Point Press (first published 1942),Nonfiction,Beryl Markham
1218,Troublemaker: Surviving Hollywood and Scientology,4.05,64779,6610,,English,256 pages,Hardcover,Published November 3rd 2015 by Ballantine Books,Nonfiction,Leah Remini
1219,The Girl with Seven Names: A North Korean Defector’s Story,4.41,78318,7180,1.0,English,304 pages,Hardcover,Published July 2nd 2015 by William Collins (first published October 14th 2014),Nonfiction,Hyeonseo Lee
1220,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,3.98,88336,1630,,English,481 pages,Mass Market Paperback,Published May 25th 1989 by Grand Central Publishing (first published 1973),Nonfiction,Flora Rheta Schreiber
1221,"The Last Lion: Winston Spencer Churchill: Defender of the Realm, 1940-1965",4.43,6552,673,,English,1182 pages,Hardcover,"Published November 6th 2012 by Little, Brown & Company",Biography,William Manchester
1222,Churchill: Walking with Destiny,4.31,8133,824,2.0,English,1105 pages,Hardcover,Published November 6th 2018 by Allen Lane (first published October 4th 2018),Biography,Andrew Roberts
1223,Lab Girl,3.98,63589,8438,5.0,English,290 pages,Hardcover,Published April 5th 2016 by Knopf (first published March 1st 2016),Nonfiction,Hope Jahren
1224,A Walk in the Woods: Rediscovering America on the Appalachian Trail,4.06,386653,20605,,English,397 pages,Mass Market Paperback,Published December 26th 2006 by Anchor Books (first published May 5th 1998),Nonfiction,Bill Bryson
1225,Will in the World: How Shakespeare Became Shakespeare,3.86,10002,823,2.0,,438 pages,Paperback,Published April 4th 2016 by W. W. Norton Company (first published 2004),Biography,Stephen Greenblatt
1226,'Tis,3.71,60916,2438,2.0,English,495 pages,Paperback,Published 1999 by Flamingo,Nonfiction,Frank McCourt
1227,The Diving Bell and the Butterfly,3.98,68598,5188,,English,132 pages,Paperback,Published June 23rd 1998 by Vintage (first published 1997),Nonfiction,Jean-Dominique Bauby
1228,Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley,4.17,6106,847,2.0,English,649 pages,Hardcover,Published April 28th 2015 by Random House (first published April 23rd 2015),Nonfiction,Charlotte Gordon
1229,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",3.87,189944,15858,3.0,English,448 pages,Hardcover,Published May 10th 2011 by Crown,History,Erik Larson
1230,Know My Name,4.72,153461,21459,5.0,English,384 pages,ebook,Published September 24th 2019 by Viking,Nonfiction,Chanel Miller
1231,Savage Beauty: The Life of Edna St. Vincent Millay,3.91,9149,566,,English,608 pages,Paperback,Published September 10th 2002 by Random House Trade (first published January 1st 2001),Biography,Nancy Milford
1232,Half Broke Horses,4.07,154611,12260,1.0,English,272 pages,Hardcover,Published October 6th 2009 by Scribner (first published October 6th 2008),Autobiography,Jeannette Walls
1233,How to Be a Woman,3.72,106653,8996,2.0,English,312 pages,Paperback,Published June 16th 2011 by Ebury Press,Nonfiction,Caitlin Moran
1234,Hunger: A Memoir of (My) Body,4.19,100987,11499,7.0,English,306 pages,Hardcover,Published June 13th 2017 by HarperCollins,Nonfiction,Roxane Gay
1235,What Happened,3.92,57559,6430,1.0,English,512 pages,Kindle Edition,Published September 12th 2017 by Simon & Schuster,Nonfiction,Hillary Rodham Clinton
1236,American Caesar: Douglas MacArthur 1880-1964,4.07,13089,356,1.0,English,811 pages,Hardcover,"Published September 30th 1978 by Little, Brown & Company (Boston/Toronto)",Biography,William Manchester
1237,Down and Out in Paris and London,4.09,79169,5432,,English,213 pages,Paperback,Published March 15th 1972 by Mariner Books (first published 1933),Nonfiction,George Orwell
1238,Will,4.29,53257,7787,,English,418 pages,Hardcover,Published November 9th 2021 by Penguin Press,Nonfiction,Will Smith
1239,"An Unfinished Life: John F. Kennedy, 1917-1963",3.97,11518,475,,English,849 pages,Paperback,Published May 4th 2004 by Back Bay Books,Biography,Robert Dallek
1240,If You Ask Me (And of Course You Won't),3.74,40176,4267,2.0,English,258 pages,Hardcover,Published May 3rd 2011 by G.P. Putnam's Sons,Nonfiction,Betty White
1241,The Five: The Untold Lives of the Women Killed by Jack the Ripper,4.12,46370,6703,5.0,English,333 pages,Hardcover,Published April 9th 2019 by Houghton Mifflin Harcourt (first published February 1st 2019),Nonfiction,Hallie Rubenhold
1242,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",3.29,127907,8716,2.0,English,265 pages,Hardcover,Published 2014 by Random House,Nonfiction,Lena Dunham
1243,My Family and Other Animals,4.18,50653,4286,,English,273 pages,Paperback,Published June 29th 2004 by Penguin Books (first published 1956),Nonfiction,Gerald Durrell
1244,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",4.16,198947,14127,1.0,English,371 pages,Paperback,Published October 29th 2013 by Gallery Books,Humor,Allie Brosh
1245,Diana: Her True Story in Her Own Words,3.81,20218,1321,,English,432 pages,Mass Market Paperback,Published December 1st 2009 by Pocket (first published 1993),Biography,Andrew Morton
1246,Where Men Win Glory: The Odyssey of Pat Tillman,4.06,36025,3237,,English,383 pages,Hardcover,Published September 15th 2009 by Doubleday Books,Nonfiction,Jon Krakauer
1247,God's Smuggler,4.33,39784,1377,,English,256 pages,Paperback,Published April 5th 2012 by Chosen Books (first published 1964),Christian,Brother Andrew
1248,Papillon,4.22,65828,2543,,English,544 pages,Paperback,Published August 1st 2006 by William Morrow Paperbacks (first published 1969),Nonfiction,Henri Charrière
1249,A Stolen Life,3.93,109120,8705,1.0,English,273 pages,Hardcover,Published July 12th 2011 by Simon Schuster (first published July 11th 2011),Nonfiction,Jaycee Dugard
1250,Just Mercy: A Story of Justice and Redemption,4.63,207375,23618,7.0,English,336 pages,Hardcover,Published October 21st 2014 by Spiegel & Grau,Nonfiction,Bryan Stevenson
1251,The Man Who Knew Infinity: A Life of the Genius Ramanujan,4.02,8214,484,2.0,English,438 pages,Paperback,Published 1992 by Abacus (first published 1991),Biography,Robert Kanigel
1252,Amazing Grace: William Wilberforce and the Heroic Campaign to End Slavery,4.17,8012,923,,English,304 pages,Hardcover,Published February 6th 2007 by HarperOne (first published 2007),Biography,Eric Metaxas
1253,The Tattooist of Auschwitz,4.29,772155,49231,2.0,English,272 pages,Hardcover,Published September 4th 2018 by Harper (first published January 11th 2018),Historical,Heather Morris
1254,Incidents in the Life of a Slave Girl,4.14,49908,2900,,English,176 pages,Paperback,Published November 9th 2001 by Dover Publications (first published February 24th 1861),Nonfiction,Harriet Ann Jacobs
1255,Personal History,4.08,23148,1295,1.0,English,642 pages,Paperback,Published February 24th 1998 by Vintage (first published 1997),Biography,Katharine Graham
1256,The Motorcycle Diaries: Notes on a Latin American Journey,3.78,37635,2195,,English,175 pages,Paperback,Published August 1st 2003 by Ocean Press (first published May 17th 1992),Nonfiction,Ernesto Che Guevara
1257,They Called Us Enemy,4.41,35770,5263,7.0,English,208 pages,Paperback,Published July 16th 2019 by Top Shelf Productions,Sequential Art,George Takei
1258,"The Midwife: A Memoir of Birth, Joy, and Hard Times",4.18,67688,7219,,English,340 pages,Paperback,Published April 7th 2009 by Penguin Group (first published 2002),Nonfiction,Jennifer Worth
1259,Zelda,3.81,10061,490,1.0,English,426 pages,Paperback,Published September 4th 2001 by HarperCollins (first published January 1st 1970),Biography,Nancy Milford
1260,The First Tycoon: The Epic Life of Cornelius Vanderbilt,3.87,7809,537,2.0,English,736 pages,Hardcover,Published April 21st 2009 by Knopf,Biography,T.J. Stiles
1261,The Magnolia Story,4.18,91451,7353,,English,208 pages,Kindle Edition,Published October 18th 2016 by Thomas Nelson,Nonfiction,Chip Gaines
