,title,rating,num_ratings,num_reviews,num_awards,language,num_page,cover_type,published_year,genre,author
1955,"Inheritance: A Memoir of Genealogy, Paternity, and Love",3.89,40627,5231,1.0,English,252 pages,Hardcover,Published January 15th 2019 by Knopf Publishing Group,Autobiography,Dani Shapiro
1956,Capital Gaines: Smart Things I Learned Doing Stupid Stuff,4.00,16242,1728,,,224 pages,Hardcover,Published October 17th 2017 by Thomas Nelson (first published 2017),Nonfiction,Chip Gaines
1957,The Argonauts,4.02,42347,4242,4.0,English,160 pages,Hardcover,Published May 5th 2015 by Graywolf Press,Nonfiction,Maggie Nelson
1958,Love Warrior,4.08,66694,6010,1.0,English,272 pages,Hardcover,Published September 6th 2016 by St. Martin’s Press,Autobiography,Glennon Doyle Melton
1959,Funny Bones: Posada and His Day of the Dead Calaveras,4.09,2233,526,7.0,English,40 pages,Hardcover,Published August 25th 2015 by Harry N. Abrams,Childrens,Duncan Tonatiuh
1960,Symphony for the City of the Dead: Dmitri Shostakovich and the Siege of Leningrad,4.36,5135,1221,3.0,,456 pages,Hardcover,Published September 22nd 2015 by Candlewick,Nonfiction,M.T. Anderson
1961,"The Autobiography of Charles Darwin, 1809–82",3.83,2631,228,,English,224 pages,Paperback,Published September 17th 1993 by W.W. Norton & Company (first published 1887),Biography,Charles Darwin
1962,The Man Who Saved the Union: Ulysses Grant in War and Peace,4.11,5844,369,1.0,English,718 pages,Hardcover,Published October 2nd 2012 by Doubleday,Biography,H.W. Brands
1963,Brave Girl: Clara and the Shirtwaist Makers' Strike of 1909,4.21,3511,586,4.0,English,32 pages,Hardcover,Published January 22nd 2013 by Balzer + Bray (first published 2013),Childrens,Michelle Markel
1964,To the Rescue: The Biography of Thomas S. Monson,4.47,4835,979,,English,588 pages,Hardcover,Published September 27th 2010 by Deseret Book Company (first published 2010),Biography,Heidi S. Swinton
1965,The Wilderness Warrior: Theodore Roosevelt and the Crusade for America,4.06,2061,249,1.0,English,960 pages,Hardcover,Published July 28th 2009 by Harper,History,Douglas Brinkley
1966,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,4.30,16575,695,,English,304 pages,Hardcover,Published February 7th 2006 by Dutton Caliber,History,Dick Winters
1967,Rosa,4.36,6689,753,2.0,English,40 pages,Hardcover,Published October 1st 2005 by Henry Holt and Co. (BYR) (first published 2005),Childrens,Nikki Giovanni
1968,"What to Do About Alice?: How Alice Roosevelt Broke the Rules, Charmed the World, and Drove Her Father Teddy Crazy!",4.08,2350,360,2.0,English,48 pages,Hardcover,Published March 1st 2008 by Scholastic Press,Childrens,Barbara Kerley
1969,A Man for All Markets,4.24,5330,429,1.0,English,416 pages,Hardcover,Published November 15th 2016 by Random House (first published 2016),Economics,Edward O. Thorp
1970,Joseph Anton: A Memoir,3.62,8606,1302,4.0,English,636 pages,Hardcover,Published 2012 by Random House,Nonfiction,Salman Rushdie
1971,Prairie Tale,3.59,7619,853,,English,367 pages,Hardcover,Published June 9th 2009 by Gallery Books (first published January 1st 2009),Biography,Melissa Gilbert
1972,Eden's Outcasts: The Story of Louisa May Alcott and Her Father,4.01,1647,273,2.0,English,497 pages,Paperback,Published November 17th 2008 by W. W. Norton Company (first published August 1st 2007),Biography,John Matteson
1973,Virginia Woolf: A Biography,4.17,2886,103,2.0,English,576 pages,Paperback,Published March 20th 1974 by Mariner Books (first published January 1st 1971),Biography,Quentin Bell
1974,Confessions of an English Opium Eater,3.28,9237,781,,English,352 pages,Paperback,Published March 27th 2003 by Penguin Classics (first published 1821),Classics,Thomas de Quincey
1975,A Poem for Peter,4.30,1810,422,1.0,,52 pages,Hardcover,Published November 1st 2016 by Viking Books for Young Readers,Childrens,Andrea Davis Pinkney
1976,Mercury: An Intimate Biography of Freddie Mercury,3.87,4562,526,,English,368 pages,Hardcover,Published July 3rd 2012 by Touchstone (first published 1997),Biography,Lesley-Ann Jones
1977,Let My People Go Surfing: The Education of a Reluctant Businessman,4.19,19578,1497,,English,272 pages,Paperback,Published September 5th 2006 by Penguin Books (first published 2005),Business,Yvon Chouinard
1978,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius, and Betrayal",3.56,15644,1661,,English,255 pages,Hardcover,Published July 14th 2009 by Doubleday (first published January 1st 2009),Nonfiction,Ben Mezrich
1979,Carrying the Fire: An Astronaut's Journey,4.49,5109,558,1.0,English,478 pages,Paperback,Published April 3rd 2001 by Cooper Square Press (first published 1974),Nonfiction,Michael Collins
1980,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion,4.29,24044,461,,English,181 pages,Paperback,Published May 1st 1988 by Pocket Books (first published 1986),Nonfiction,Neil Gaiman
1981,Peace Child: An Unforgettable Story of Primitive Jungle Teaching in the 20th Century,4.31,13062,395,,English,256 pages,Paperback,Published August 8th 2005 by Regal Books (first published 1974),Christian,Don Richardson
1982,"Whiskey in a Teacup: What Growing Up in the South Taught Me About Life, Love, and Baking Biscuits",3.62,29711,3732,1.0,English,299 pages,Kindle Edition,Published September 18th 2018 by Touchstone,Nonfiction,Reese Witherspoon
1983,"Black Klansman: Race, Hate, and the Undercover Investigation of a Lifetime",3.61,18510,2589,,English,191 pages,Hardcover,Published June 5th 2018 by Flatiron Books (first published May 13th 2014),Nonfiction,Ron Stallworth
1984,The Girl Who Drew Butterflies: How Maria Merian's Art Changed Science,4.33,1549,423,1.0,,120 pages,Hardcover,Published February 20th 2018 by Houghton Mifflin Harcourt (first published February 2018),Biography,Joyce Sidman
1985,Hidden Figures,3.80,16740,2290,1.0,English,240 pages,Paperback,Published November 29th 2016 by HarperCollins (first published 2016),Nonfiction,Margot Lee Shetterly
1986,David Attenborough's Life on Air: Memoirs of a Broadcaster,4.42,3867,385,,English,384 pages,Paperback,Published September 4th 2003 by BBC Books (first published 2002),Nonfiction,David Attenborough
1987,Duty: Memoirs of a Secretary at War,3.90,7274,762,1.0,English,640 pages,Hardcover,Published January 14th 2014 by Knopf,Biography,Robert M. Gates
1988,Margaret Fuller: A New American Life,3.87,1129,236,3.0,English,474 pages,Hardcover,Published March 12th 2013 by Houghton Mifflin Harcourt (first published 2013),Biography,Megan Marshall
1989,Although of Course You End Up Becoming Yourself: A Road Trip with David Foster Wallace,3.92,8426,910,,English,320 pages,Paperback,Published April 13th 2010 by Broadway,Nonfiction,David Lipsky
1990,A River of Words: The Story of William Carlos Williams,4.12,2480,351,3.0,English,34 pages,Hardcover,Published July 9th 2008 by Eerdmans Books for Young Readers,Childrens,Jen Bryant
1991,Uncle Tungsten,3.99,6210,654,1.0,English,337 pages,Paperback,Published August 23rd 2002 by Picador (first published 2001),Science,Oliver Sacks
1992,Laura: The Life of Laura Ingalls Wilder,4.12,5817,141,,English,241 pages,Paperback,Published May 1st 1977 by Avon (first published 1976),Biography,Donald Zochert
1993,"Do No Harm: Stories of Life, Death and Brain Surgery",4.26,32974,2716,6.0,English,278 pages,Hardcover,Published March 13th 2014 by Weidenfeld & Nicolson,Nonfiction,Henry Marsh
1994,The Secret Life of Houdini: The Making of America's First Superhero,3.87,2447,326,,English,592 pages,Hardcover,Published October 31st 2006 by Atria Books (first published 2006),Biography,William Kalush
1995,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,4.26,13854,1587,1.0,English,261 pages,Paperback,Published July 11th 2006 by Picador (first published 1953),History,Marta Hillers
1996,What Does This Button Do?: An Autobiography,4.04,6101,765,,English,384 pages,Hardcover,Published October 31st 2017 by Dey Street Books (first published October 19th 2017),Music,Bruce Dickinson
1997,Narrative of Sojourner Truth,4.12,9371,386,,English,80 pages,Paperback,Published July 7th 1997 by Dover Publications (first published 1850),History,Sojourner Truth
1998,Stolen Lives: Twenty Years in a Desert Jail,4.10,31308,3390,,English,294 pages,Paperback,Published May 1st 2002 by Hyperion Books (first published 1999),Nonfiction,Malika Oufkir
1999,"Zero to One: Notes on Startups, or How to Build the Future",4.18,307417,8040,1.0,English,195 pages,Hardcover,Published September 16th 2014 by Crown Business,Business,Peter Thiel
2000,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,4.11,299119,4153,,English,299 pages,Hardcover,Published September 13th 2011 by Currency (first published January 1st 2011),Business,Eric Ries
2001,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,4.11,299119,4153,,English,299 pages,Hardcover,Published September 13th 2011 by Currency (first published January 1st 2011),Business,Eric Ries
2002,How to Win Friends and Influence People,4.22,862794,21419,,English,288 pages,Paperback,Published 1998 by Gallery Books (first published October 1936),Self Help,Dale Carnegie
2003,The 4-Hour Workweek,3.92,267448,8508,,English,308 pages,ebook,Published April 24th 2007 by Crown Business,Business,Timothy Ferriss
2004,Start with Why: How Great Leaders Inspire Everyone to Take Action,4.10,189692,8858,,English,256 pages,Hardcover,Published October 29th 2009 by Portfolio,Business,Simon Sinek
2005,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.15,678607,13352,,English,372 pages,Paperback,Published November 9th 2004 by Free Press (first published 1988),Self Help,Stephen R. Covey
2006,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,4.23,82380,3636,2.0,English,304 pages,Hardcover,Published March 4th 2014 by Harper Business,Business,Ben Horowitz
2007,"Rich Dad, Poor Dad",4.12,539587,20771,1.0,English,195 pages,Paperback,Published December 1st 2007 by Time Warner Books UK (first published 1997),Business,Robert T. Kiyosaki
2008,Rework,3.97,159488,4788,1.0,English,279 pages,Hardcover,Published March 9th 2010 by Crown Business,Business,Jason Fried
2009,The Tipping Point: How Little Things Can Make a Big Difference,4.00,779819,15313,,English,301 pages,Paperback,Published 2002 by Time Warner Book Group (first published 2000),Nonfiction,Malcolm Gladwell
2010,Good to Great: Why Some Companies Make the Leap... and Others Don't,4.14,174068,5386,1.0,English,300 pages,Hardcover,Published October 16th 2001 by Harper Business,Business,James C. Collins
2011,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,4.05,78993,2488,,English,269 pages,Paperback,Published January 1st 1995 by Harper Business (first published September 1st 1985),Business,Michael E. Gerber
2012,Outliers: The Story of Success,4.19,716579,30501,,English,309 pages,Hardcover,"Published November 18th 2008 by Little, Brown and Company",Nonfiction,Malcolm Gladwell
2013,Never Split the Difference: Negotiating As If Your Life Depended On It,4.37,123146,7855,,English,274 pages,Hardcover,Published May 17th 2016 by Harper Business,Business,Chris Voss
2014,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,4.04,50506,1399,,English,286 pages,Paperback,Published January 7th 2003 by Harper Paperbacks (first published 1997),Business,Clayton M. Christensen
2015,Shoe Dog: A Memoir by the Creator of Nike,4.47,243332,15204,1.0,English,400 pages,Hardcover,Published April 26th 2016 by Scribner (first published April 24th 2016),Business,Phil Knight
2016,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,4.00,812507,18238,3.0,English,268 pages,Hardcover,Published October 17th 2006 by William Morrow (first published April 12th 2005),Nonfiction,Steven D. Levitt
2017,The Power of Habit: Why We Do What We Do in Life and Business,4.13,459306,21054,2.0,English,375 pages,Hardcover,Published February 28th 2012 by Random House,Nonfiction,Charles Duhigg
2018,Influence: The Psychology of Persuasion,4.21,137538,4953,,English,320 pages,Paperback,Published December 26th 2006 by Harper Business (first published 1984),Psychology,Robert B. Cialdini
2019,Built to Last: Successful Habits of Visionary Companies,4.05,72285,842,,English,368 pages,Hardcover,Published November 2nd 2004 by Harper Business (first published September 16th 1994),Business,James C. Collins
2020,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,3.99,69892,1500,,English,240 pages,Hardcover,Published February 1st 2005 by Harvard Business Review Press (first published January 1st 1994),Business,W. Chan Kim
2021,Made to Stick: Why Some Ideas Survive and Others Die,3.98,88023,3102,,English,291 pages,Hardcover,Published January 2nd 2007 by Random House (first published December 18th 2006),Business,Chip Heath
2022,The Five Dysfunctions of a Team: A Leadership Fable,4.09,104000,4559,,English,227 pages,Hardcover,Published April 11th 2002 by Jossey-Bass,Business,Patrick Lencioni
2023,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",4.21,85139,5121,2.0,English,368 pages,Hardcover,Published April 8th 2014 by Random House,Business,Ed Catmull
2024,The Personal MBA: Master the Art of Business,4.10,37649,1271,,English,416 pages,Hardcover,Published December 30th 2010 by Portfolio (first published December 1st 2010),Business,Josh Kaufman
2025,Steve Jobs,4.16,1167210,20563,3.0,English,630 pages,Hardcover,Published October 24th 2011 by Simon & Schuster (first published October 1st 2011),Biography,Walter Isaacson
2026,"Lean In: Women, Work, and the Will to Lead",3.95,249393,13893,3.0,English,217 pages,Hardcover,Published March 11th 2013 by Knopf,Nonfiction,Sheryl Sandberg
2027,The Intelligent Investor,4.25,115627,3072,,English,623 pages,Paperback,Published February 21st 2006 by Harper Business (first published 1949),Economics,Benjamin Graham
2028,Bad Blood: Secrets and Lies in a Silicon Valley Startup,4.41,237022,20835,3.0,English,339 pages,Hardcover,Published May 21st 2018 by Knopf Publishing Group,Nonfiction,John Carreyrou
2029,Getting Things Done: The Art of Stress-Free Productivity,4.00,149578,6012,,English,267 pages,Paperback,Published December 31st 2002 by Penguin Group (first published 2001),Nonfiction,David Allen
2030,Who Moved My Cheese?,3.85,440239,15314,,English,96 pages,Hardcover,Published February 7th 2002 by Vermilion (first published 1999),Nonfiction,Spencer Johnson
2031,"Thinking, Fast and Slow",4.18,437996,15006,4.0,English,499 pages,Hardcover,"Published October 25th 2011 by Farrar, Straus and Giroux",Nonfiction,Daniel Kahneman
2032,The Goal: A Process of Ongoing Improvement,4.07,68968,2768,,English,384 pages,Paperback,Published 2004 by North River Press (first published 1984),Business,Eliyahu M. Goldratt
2033,Drive: The Surprising Truth About What Motivates Us,3.95,112440,5131,,English,242 pages,Hardcover,Published December 29th 2009 by Riverhead Books,Nonfiction,Daniel H. Pink
